trial,seed,veto_fraction,q_weak_threshold,lambda,delta,operator,policy_violation_rate,predictive_utility,kendall_tau,jaccard_top_k
869,911,0.2,0.25,0.5,0.3,linear,0.0,0.7592695314142679,0.8018255894164169,1.0
869,911,0.2,0.25,0.5,0.3,geometric,0.0,0.7563505159552574,0.9650291909924936,1.0
869,911,0.2,0.25,0.5,0.3,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.75,0.0,linear,0.11,0.8605687313171481,1.0,1.0
869,911,0.2,0.25,0.75,0.0,geometric,0.0,0.8208750256038644,0.9999999999999999,1.0
869,911,0.2,0.25,0.75,0.0,min,0.0,0.7364567001570628,0.9999999999999999,1.0
869,911,0.2,0.25,0.75,0.05,linear,0.23,0.8865078030363139,0.9486718297362328,0.7543859649122807
869,911,0.2,0.25,0.75,0.05,geometric,0.0,0.8232799412293471,0.9857422852376979,0.9801980198019802
869,911,0.2,0.25,0.75,0.05,min,0.0,0.7364567001570628,0.9989699749791492,1.0
869,911,0.2,0.25,0.75,0.1,linear,0.22,0.8854556739716198,0.9007244465514427,0.6
869,911,0.2,0.25,0.75,0.1,geometric,0.0,0.8232799412293471,0.9711384487072559,0.9801980198019802
869,911,0.2,0.25,0.75,0.1,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.75,0.15,linear,0.18,0.8736249647546501,0.8571598213167425,0.5503875968992248
869,911,0.2,0.25,0.75,0.15,geometric,0.0,0.8232799412293471,0.9568265221017513,0.9801980198019802
869,911,0.2,0.25,0.75,0.15,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.75,0.2,linear,0.12,0.861943987090305,0.8169392089820339,0.5503875968992248
869,911,0.2,0.25,0.75,0.2,geometric,0.0,0.8217312230713806,0.9428315262718931,0.9801980198019802
869,911,0.2,0.25,0.75,0.2,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.75,0.25,linear,0.07,0.8539612341276385,0.7817630345754544,0.5503875968992248
869,911,0.2,0.25,0.75,0.25,geometric,0.0,0.8228762570464201,0.9291701417848206,0.9607843137254902
869,911,0.2,0.25,0.75,0.25,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.75,0.3,linear,0.0,0.8387205606848831,0.7499730557844947,0.5384615384615384
869,911,0.2,0.25,0.75,0.3,geometric,0.0,0.8228762570464202,0.9157714762301917,0.9607843137254902
869,911,0.2,0.25,0.75,0.3,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.9,0.0,linear,0.41,0.9129242774899953,1.0,1.0
869,911,0.2,0.25,0.9,0.0,geometric,0.0,0.8536700624233924,0.9999999999999999,1.0
869,911,0.2,0.25,0.9,0.0,min,0.0,0.7364567001570628,0.9999999999999999,1.0
869,911,0.2,0.25,0.9,0.05,linear,0.56,0.9201969045917169,0.9546947742618477,0.6949152542372882
869,911,0.2,0.25,0.9,0.05,geometric,0.0,0.85725655646505,0.9815971643035862,0.9047619047619048
869,911,0.2,0.25,0.9,0.05,min,0.0,0.7364567001570628,0.9989699749791492,1.0
869,911,0.2,0.25,0.9,0.1,linear,0.71,0.9191995885877844,0.9132362616464188,0.4925373134328358
869,911,0.2,0.25,0.9,0.1,geometric,0.0,0.8579615535742999,0.9632235195996662,0.8867924528301887
869,911,0.2,0.25,0.9,0.1,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.9,0.15,linear,0.82,0.9079465946339592,0.8731798850744634,0.3333333333333333
869,911,0.2,0.25,0.9,0.15,geometric,0.0,0.8557054841809862,0.9452502085070892,0.8018018018018018
869,911,0.2,0.25,0.9,0.15,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.9,0.2,linear,0.8,0.8918233455528912,0.8387909486838161,0.27388535031847133
869,911,0.2,0.25,0.9,0.2,geometric,0.0,0.8523137808708765,0.9280400333611342,0.7391304347826086
869,911,0.2,0.25,0.9,0.2,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.9,0.25,linear,0.73,0.8640238803115519,0.8064059191357404,0.19760479041916168
869,911,0.2,0.25,0.9,0.25,geometric,0.0,0.847934728276604,0.9110717264386987,0.680672268907563
869,911,0.2,0.25,0.9,0.25,min,0.0,0.7364567001570628,0.998740617180984,1.0
869,911,0.2,0.25,0.9,0.3,linear,0.69,0.8466717816498095,0.7801635646072751,0.16279069767441862
869,911,0.2,0.25,0.9,0.3,geometric,0.0,0.8393590268017779,0.8956213511259382,0.6
869,911,0.2,0.25,0.9,0.3,min,0.0,0.7364567001570628,0.998740617180984,1.0
870,912,0.2,0.25,0.5,0.0,linear,0.0,0.7465354589183592,1.0,1.0
870,912,0.2,0.25,0.5,0.0,geometric,0.0,0.7583076707808525,0.9999999999999999,1.0
870,912,0.2,0.25,0.5,0.0,min,0.0,0.7415343317866632,0.9999999999999999,1.0
870,912,0.2,0.25,0.5,0.05,linear,0.0,0.7465354589183592,0.962631464278366,1.0
870,912,0.2,0.25,0.5,0.05,geometric,0.0,0.7583076707808525,0.9948832360300248,1.0
870,912,0.2,0.25,0.5,0.05,min,0.0,0.7415343317866632,0.9992827356130106,1.0
870,912,0.2,0.25,0.5,0.1,linear,0.0,0.7465354589183592,0.9259147063699672,1.0
870,912,0.2,0.25,0.5,0.1,geometric,0.0,0.7583076707808525,0.9894620517097581,1.0
870,912,0.2,0.25,0.5,0.1,min,0.0,0.7415343317866632,0.9988281901584652,1.0
870,912,0.2,0.25,0.5,0.15,linear,0.0,0.7465354589183592,0.8897327821374373,1.0
870,912,0.2,0.25,0.5,0.15,geometric,0.0,0.7583076707808525,0.9838073394495412,1.0
870,912,0.2,0.25,0.5,0.15,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.5,0.2,linear,0.0,0.7465354589183592,0.853073052681101,1.0
870,912,0.2,0.25,0.5,0.2,geometric,0.0,0.7583076707808525,0.9778565471226021,1.0
870,912,0.2,0.25,0.5,0.2,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.5,0.25,linear,0.0,0.7465354589183592,0.8177885852786699,1.0
870,912,0.2,0.25,0.5,0.25,geometric,0.0,0.7583076707808525,0.971693077564637,1.0
870,912,0.2,0.25,0.5,0.25,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.5,0.3,linear,0.0,0.7465354589183592,0.7872965463653161,1.0
870,912,0.2,0.25,0.5,0.3,geometric,0.0,0.7583076707808525,0.9660550458715595,1.0
870,912,0.2,0.25,0.5,0.3,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.75,0.0,linear,0.13,0.8564435814669654,1.0,1.0
870,912,0.2,0.25,0.75,0.0,geometric,0.0,0.8097632537939942,0.9999999999999999,1.0
870,912,0.2,0.25,0.75,0.0,min,0.0,0.7415343317866632,0.9999999999999999,1.0
870,912,0.2,0.25,0.75,0.05,linear,0.3,0.8812848627700418,0.9460499075074225,0.7094017094017094
870,912,0.2,0.25,0.75,0.05,geometric,0.0,0.8097632537939942,0.9842660550458715,1.0
870,912,0.2,0.25,0.75,0.05,min,0.0,0.7415343317866632,0.9992827356130106,1.0
870,912,0.2,0.25,0.75,0.1,linear,0.32,0.8819372037246401,0.8967653614862388,0.5873015873015873
870,912,0.2,0.25,0.75,0.1,geometric,0.0,0.8097632537939942,0.968552960800667,1.0
870,912,0.2,0.25,0.75,0.1,min,0.0,0.7415343317866632,0.9988281901584652,1.0
870,912,0.2,0.25,0.75,0.15,linear,0.27,0.86864291832115,0.850246362639041,0.5384615384615384
870,912,0.2,0.25,0.75,0.15,geometric,0.0,0.8102729307218843,0.9526480400333609,0.9801980198019802
870,912,0.2,0.25,0.75,0.15,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.75,0.2,linear,0.2,0.8560925076089815,0.8067128857432777,0.5267175572519084
870,912,0.2,0.25,0.75,0.2,geometric,0.0,0.8102729307218843,0.9366305254378647,0.9801980198019802
870,912,0.2,0.25,0.75,0.2,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.75,0.25,linear,0.1,0.8381451186769135,0.7662319349323731,0.5037593984962406
870,912,0.2,0.25,0.75,0.25,geometric,0.0,0.8098313622949234,0.9206755629691408,0.941747572815534
870,912,0.2,0.25,0.75,0.25,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.75,0.3,linear,0.03,0.8212944898008543,0.7317482703479556,0.48148148148148145
870,912,0.2,0.25,0.75,0.3,geometric,0.0,0.8098313622949235,0.9055671392827355,0.941747572815534
870,912,0.2,0.25,0.75,0.3,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.9,0.0,linear,0.53,0.9173420818748907,1.0,1.0
870,912,0.2,0.25,0.9,0.0,geometric,0.0,0.8393326125727136,0.9999999999999999,1.0
870,912,0.2,0.25,0.9,0.0,min,0.0,0.7415343317866632,0.9999999999999999,1.0
870,912,0.2,0.25,0.9,0.05,linear,0.71,0.9240078083741671,0.9533233633277205,0.6528925619834711
870,912,0.2,0.25,0.9,0.05,geometric,0.0,0.8429312754430294,0.9793786488740615,0.9230769230769231
870,912,0.2,0.25,0.9,0.05,min,0.0,0.7415343317866632,0.9992827356130106,1.0
870,912,0.2,0.25,0.9,0.1,linear,0.78,0.923059476488431,0.9108909656162766,0.5503875968992248
870,912,0.2,0.25,0.9,0.1,geometric,0.0,0.8428162819666848,0.9584737281067555,0.8691588785046729
870,912,0.2,0.25,0.9,0.1,min,0.0,0.7415343317866632,0.9988281901584652,1.0
870,912,0.2,0.25,0.9,0.15,linear,0.85,0.9165792478244712,0.8708678969999057,0.43884892086330934
870,912,0.2,0.25,0.9,0.15,geometric,0.0,0.8410230518748011,0.9380316930775645,0.7857142857142857
870,912,0.2,0.25,0.9,0.15,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.9,0.2,linear,0.81,0.8959766546666337,0.8350597844068431,0.3157894736842105
870,912,0.2,0.25,0.9,0.2,geometric,0.0,0.8360748739529942,0.9184236864053377,0.680672268907563
870,912,0.2,0.25,0.9,0.2,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.9,0.25,linear,0.73,0.8689239964316371,0.8015418266929716,0.2345679012345679
870,912,0.2,0.25,0.9,0.25,geometric,0.0,0.8324001223549731,0.8995454545454544,0.6129032258064516
870,912,0.2,0.25,0.9,0.25,min,0.0,0.7415343317866632,0.9986864053377814,1.0
870,912,0.2,0.25,0.9,0.3,linear,0.61,0.8401968108558304,0.7686965609289272,0.1834319526627219
870,912,0.2,0.25,0.9,0.3,geometric,0.0,0.8211909217409743,0.8827856547122601,0.5151515151515151
870,912,0.2,0.25,0.9,0.3,min,0.0,0.7415343317866632,0.9986864053377814,1.0
871,913,0.2,0.25,0.5,0.0,linear,0.0,0.7372009920794804,1.0,1.0
871,913,0.2,0.25,0.5,0.0,geometric,0.0,0.7389689570880926,0.9999999999999999,1.0
871,913,0.2,0.25,0.5,0.0,min,0.0,0.7352590285607011,0.9999999999999999,1.0
871,913,0.2,0.25,0.5,0.05,linear,0.0,0.7372009920794804,0.9603775955607604,1.0
871,913,0.2,0.25,0.5,0.05,geometric,0.0,0.7389689570880926,0.9939157631359465,1.0
871,913,0.2,0.25,0.5,0.05,min,0.0,0.7352590285607011,0.9978190158465386,1.0
871,913,0.2,0.25,0.5,0.1,linear,0.0,0.7372009920794804,0.9199008522747003,1.0
871,913,0.2,0.25,0.5,0.1,geometric,0.0,0.7389689570880926,0.9880608840700583,1.0
871,913,0.2,0.25,0.5,0.1,min,0.0,0.7352590285607011,0.9963594662218515,1.0
871,913,0.2,0.25,0.5,0.15,linear,0.0,0.7372009920794804,0.8816198567846533,1.0
871,913,0.2,0.25,0.5,0.15,geometric,0.0,0.7389689570880926,0.981296914095079,1.0
871,913,0.2,0.25,0.5,0.15,min,0.0,0.7352590285607011,0.995554628857381,1.0
871,913,0.2,0.25,0.5,0.2,linear,0.0,0.7372009920794804,0.8466286067674202,1.0
871,913,0.2,0.25,0.5,0.2,geometric,0.0,0.7389689570880926,0.9749332777314428,1.0
871,913,0.2,0.25,0.5,0.2,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.5,0.25,linear,0.0,0.7372009920794804,0.8122774122304168,1.0
871,913,0.2,0.25,0.5,0.25,geometric,0.0,0.7389689570880926,0.9686655546288573,1.0
871,913,0.2,0.25,0.5,0.25,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.5,0.3,linear,0.0,0.7372009920794804,0.7772719289174345,1.0
871,913,0.2,0.25,0.5,0.3,geometric,0.0,0.7389689570880926,0.962648040033361,1.0
871,913,0.2,0.25,0.5,0.3,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.75,0.0,linear,0.11,0.8438726025129022,1.0,1.0
871,913,0.2,0.25,0.75,0.0,geometric,0.0,0.8103234351457513,0.9999999999999999,1.0
871,913,0.2,0.25,0.75,0.0,min,0.0,0.7352590285607011,0.9999999999999999,1.0
871,913,0.2,0.25,0.75,0.05,linear,0.24,0.8692440557359479,0.9477844356959377,0.7543859649122807
871,913,0.2,0.25,0.75,0.05,geometric,0.0,0.8103234351457513,0.9847956630525437,1.0
871,913,0.2,0.25,0.75,0.05,min,0.0,0.7352590285607011,0.9978190158465386,1.0
871,913,0.2,0.25,0.75,0.1,linear,0.29,0.8752000573557079,0.8987648558911192,0.5873015873015873
871,913,0.2,0.25,0.75,0.1,geometric,0.0,0.8103234351457513,0.9699207673060882,1.0
871,913,0.2,0.25,0.75,0.1,min,0.0,0.7352590285607011,0.9963594662218515,1.0
871,913,0.2,0.25,0.75,0.15,linear,0.21,0.860022654804679,0.8529140385625804,0.5384615384615384
871,913,0.2,0.25,0.75,0.15,geometric,0.0,0.8103234351457513,0.954553794829024,1.0
871,913,0.2,0.25,0.75,0.15,min,0.0,0.7352590285607011,0.995554628857381,1.0
871,913,0.2,0.25,0.75,0.2,linear,0.15,0.8494594048269891,0.8119538886407518,0.5384615384615384
871,913,0.2,0.25,0.75,0.2,geometric,0.0,0.8103234351457513,0.9396413678065053,1.0
871,913,0.2,0.25,0.75,0.2,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.75,0.25,linear,0.08,0.829718908141356,0.774561464455065,0.5037593984962406
871,913,0.2,0.25,0.75,0.25,geometric,0.0,0.8108006291638098,0.9246705587989991,0.9801980198019802
871,913,0.2,0.25,0.75,0.25,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.75,0.3,linear,0.02,0.8197632931796645,0.7408005499237924,0.5037593984962406
871,913,0.2,0.25,0.75,0.3,geometric,0.0,0.8108006291638098,0.9106338615512927,0.9801980198019802
871,913,0.2,0.25,0.75,0.3,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.9,0.0,linear,0.52,0.9092832470386679,1.0,1.0
871,913,0.2,0.25,0.9,0.0,geometric,0.0,0.8297304341142738,0.9999999999999999,1.0
871,913,0.2,0.25,0.9,0.0,min,0.0,0.7352590285607011,0.9999999999999999,1.0
871,913,0.2,0.25,0.9,0.05,linear,0.67,0.9154923935116625,0.9530379255982103,0.7094017094017094
871,913,0.2,0.25,0.9,0.05,geometric,0.0,0.8333865001035453,0.9805838198498747,0.9047619047619048
871,913,0.2,0.25,0.9,0.05,min,0.0,0.7352590285607011,0.9978190158465386,1.0
871,913,0.2,0.25,0.9,0.1,linear,0.78,0.9153061707333812,0.9101766104338948,0.5503875968992248
871,913,0.2,0.25,0.9,0.1,geometric,0.0,0.8345399153945706,0.960391993327773,0.7857142857142857
871,913,0.2,0.25,0.9,0.1,min,0.0,0.7352590285607011,0.9963594662218515,1.0
871,913,0.2,0.25,0.9,0.15,linear,0.86,0.9072041298629486,0.8702749702046573,0.42857142857142855
871,913,0.2,0.25,0.9,0.15,geometric,0.0,0.8324305238861857,0.9407839866555462,0.7241379310344828
871,913,0.2,0.25,0.9,0.15,min,0.0,0.7352590285607011,0.995554628857381,1.0
871,913,0.2,0.25,0.9,0.2,linear,0.81,0.8861420833065173,0.8343112827414876,0.2903225806451613
871,913,0.2,0.25,0.9,0.2,geometric,0.0,0.8282240359661316,0.9220809007506254,0.6528925619834711
871,913,0.2,0.25,0.9,0.2,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.9,0.25,linear,0.75,0.8624850376029568,0.8015892058083343,0.2345679012345679
871,913,0.2,0.25,0.9,0.25,geometric,0.0,0.8193865998059544,0.9040075062552124,0.5625
871,913,0.2,0.25,0.9,0.25,min,0.0,0.7352590285607011,0.9952502085070891,1.0
871,913,0.2,0.25,0.9,0.3,linear,0.69,0.8434876863354644,0.7719667060833949,0.19047619047619047
871,913,0.2,0.25,0.9,0.3,geometric,0.0,0.8135305360938431,0.8871893244370307,0.5267175572519084
871,913,0.2,0.25,0.9,0.3,min,0.0,0.7352590285607011,0.9952502085070891,1.0
872,914,0.2,0.25,0.5,0.0,linear,0.0,0.7168561999709655,1.0,1.0
872,914,0.2,0.25,0.5,0.0,geometric,0.0,0.7131785826797913,0.9999999999999999,1.0
872,914,0.2,0.25,0.5,0.0,min,0.0,0.7030167225834805,0.9999999999999999,1.0
872,914,0.2,0.25,0.5,0.05,linear,0.0,0.7168561999709655,0.9641353384761634,1.0
872,914,0.2,0.25,0.5,0.05,geometric,0.0,0.7131785826797913,0.9939658048373643,1.0
872,914,0.2,0.25,0.5,0.05,min,0.0,0.7030167225834805,0.9971309424520431,1.0
872,914,0.2,0.25,0.5,0.1,linear,0.0,0.7168561999709655,0.9265512403494812,1.0
872,914,0.2,0.25,0.5,0.1,geometric,0.0,0.7131785826797913,0.987693911592994,1.0
872,914,0.2,0.25,0.5,0.1,min,0.0,0.7030167225834805,0.9952710592160131,1.0
872,914,0.2,0.25,0.5,0.15,linear,0.0,0.7168561999709655,0.8914376243776148,1.0
872,914,0.2,0.25,0.5,0.15,geometric,0.0,0.7131785826797913,0.9812635529608005,1.0
872,914,0.2,0.25,0.5,0.15,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.5,0.2,linear,0.0,0.7168561999709655,0.8574532676342096,1.0
872,914,0.2,0.25,0.5,0.2,geometric,0.0,0.7131785826797913,0.9748832360300249,1.0
872,914,0.2,0.25,0.5,0.2,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.5,0.25,linear,0.0,0.7168561999709655,0.8249053883332457,1.0
872,914,0.2,0.25,0.5,0.25,geometric,0.0,0.7131785826797913,0.9690783986655546,1.0
872,914,0.2,0.25,0.5,0.25,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.5,0.3,linear,0.0,0.7168561999709655,0.8002972606789168,1.0
872,914,0.2,0.25,0.5,0.3,geometric,0.0,0.7131785826797913,0.9634028356964135,1.0
872,914,0.2,0.25,0.5,0.3,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.75,0.0,linear,0.2,0.8564156002470509,1.0,1.0
872,914,0.2,0.25,0.75,0.0,geometric,0.0,0.7968516396331118,0.9999999999999999,1.0
872,914,0.2,0.25,0.75,0.0,min,0.0,0.7030167225834805,0.9999999999999999,1.0
872,914,0.2,0.25,0.75,0.05,linear,0.34,0.8794209003775927,0.9477398275218362,0.7391304347826086
872,914,0.2,0.25,0.75,0.05,geometric,0.0,0.7968516396331118,0.985229357798165,1.0
872,914,0.2,0.25,0.75,0.05,min,0.0,0.7030167225834805,0.9971309424520431,1.0
872,914,0.2,0.25,0.75,0.1,linear,0.5,0.8956695079779848,0.8993334128704745,0.48148148148148145
872,914,0.2,0.25,0.75,0.1,geometric,0.0,0.7968516396331118,0.9707339449541283,1.0
872,914,0.2,0.25,0.75,0.1,min,0.0,0.7030167225834805,0.9952710592160131,1.0
872,914,0.2,0.25,0.75,0.15,linear,0.35,0.8703694808479833,0.8525764648917623,0.3793103448275862
872,914,0.2,0.25,0.75,0.15,geometric,0.0,0.7983709231089393,0.9557339449541283,0.9607843137254902
872,914,0.2,0.25,0.75,0.15,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.75,0.2,linear,0.28,0.851103481970172,0.8106862802584389,0.3422818791946309
872,914,0.2,0.25,0.75,0.2,geometric,0.0,0.7998858501587871,0.9416763969974978,0.9047619047619048
872,914,0.2,0.25,0.75,0.2,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.75,0.25,linear,0.25,0.8362181743022116,0.7765798241509005,0.3333333333333333
872,914,0.2,0.25,0.75,0.25,geometric,0.0,0.7984491265045633,0.9282360300250206,0.8867924528301887
872,914,0.2,0.25,0.75,0.25,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.75,0.3,linear,0.16,0.8170589527499434,0.7445148383310746,0.3157894736842105
872,914,0.2,0.25,0.75,0.3,geometric,0.0,0.7965866637120981,0.9155087572977479,0.8691588785046729
872,914,0.2,0.25,0.75,0.3,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.9,0.0,linear,0.61,0.916853451010023,1.0,1.0
872,914,0.2,0.25,0.9,0.0,geometric,0.0,0.8290603398662327,0.9999999999999999,1.0
872,914,0.2,0.25,0.9,0.0,min,0.0,0.7030167225834805,0.9999999999999999,1.0
872,914,0.2,0.25,0.9,0.05,linear,0.75,0.9213465159561012,0.9569227553719271,0.7391304347826086
872,914,0.2,0.25,0.9,0.05,geometric,0.0,0.8343171759204056,0.9812301918265219,0.8348623853211009
872,914,0.2,0.25,0.9,0.05,min,0.0,0.7030167225834805,0.9971309424520431,1.0
872,914,0.2,0.25,0.9,0.1,linear,0.81,0.9182925400714744,0.9175628596568118,0.6
872,914,0.2,0.25,0.9,0.1,geometric,0.0,0.8361601362660249,0.9621434528773978,0.7543859649122807
872,914,0.2,0.25,0.9,0.1,min,0.0,0.7030167225834805,0.9952710592160131,1.0
872,914,0.2,0.25,0.9,0.15,linear,0.85,0.9136164655117551,0.8815153696960668,0.5151515151515151
872,914,0.2,0.25,0.9,0.15,geometric,0.0,0.8351020097633107,0.943740617180984,0.639344262295082
872,914,0.2,0.25,0.9,0.15,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.9,0.2,linear,0.75,0.8800065021250958,0.8462658231903679,0.2987012987012987
872,914,0.2,0.25,0.9,0.2,geometric,0.0,0.8290844984007396,0.926088407005838,0.5748031496062992
872,914,0.2,0.25,0.9,0.2,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.9,0.25,linear,0.69,0.8543514453054661,0.815882833719389,0.21212121212121213
872,914,0.2,0.25,0.9,0.25,geometric,0.0,0.8251608059231563,0.909858215179316,0.5384615384615384
872,914,0.2,0.25,0.9,0.25,min,0.0,0.7030167225834805,0.9947289407839864,1.0
872,914,0.2,0.25,0.9,0.3,linear,0.65,0.8408661729014468,0.7917169113725916,0.19047619047619047
872,914,0.2,0.25,0.9,0.3,geometric,0.0,0.8095476964367649,0.8941951626355295,0.43884892086330934
872,914,0.2,0.25,0.9,0.3,min,0.0,0.7030167225834805,0.9947289407839864,1.0
873,915,0.2,0.25,0.5,0.0,linear,0.0,0.753590441456638,1.0,1.0
873,915,0.2,0.25,0.5,0.0,geometric,0.0,0.7517722532016426,0.9999999999999999,1.0
873,915,0.2,0.25,0.5,0.0,min,0.0,0.7468677748182582,0.9999999999999999,1.0
873,915,0.2,0.25,0.5,0.05,linear,0.0,0.753590441456638,0.9637185285034431,1.0
873,915,0.2,0.25,0.5,0.05,geometric,0.0,0.7517722532016426,0.9945621351125937,1.0
873,915,0.2,0.25,0.5,0.05,min,0.0,0.7468677748182582,0.9989908256880733,1.0
873,915,0.2,0.25,0.5,0.1,linear,0.0,0.753590441456638,0.9274899398158635,1.0
873,915,0.2,0.25,0.5,0.1,geometric,0.0,0.7517722532016426,0.98883236030025,1.0
873,915,0.2,0.25,0.5,0.1,min,0.0,0.7468677748182582,0.99825271059216,1.0
873,915,0.2,0.25,0.5,0.15,linear,0.0,0.753590441456638,0.8907660527861213,1.0
873,915,0.2,0.25,0.5,0.15,geometric,0.0,0.7517722532016426,0.9826313594662217,1.0
873,915,0.2,0.25,0.5,0.15,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.5,0.2,linear,0.0,0.753590441456638,0.8573513312117228,1.0
873,915,0.2,0.25,0.5,0.2,geometric,0.0,0.7517722532016426,0.976555462885738,1.0
873,915,0.2,0.25,0.5,0.2,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.5,0.25,linear,0.0,0.753590441456638,0.825229946719365,1.0
873,915,0.2,0.25,0.5,0.25,geometric,0.0,0.7517722532016426,0.9703878231859882,1.0
873,915,0.2,0.25,0.5,0.25,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.5,0.3,linear,0.0,0.753590441456638,0.7933491117764463,1.0
873,915,0.2,0.25,0.5,0.3,geometric,0.0,0.7517722532016426,0.9645371142618847,1.0
873,915,0.2,0.25,0.5,0.3,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.75,0.0,linear,0.05,0.8573097692374018,1.0,1.0
873,915,0.2,0.25,0.75,0.0,geometric,0.0,0.8264708065425458,0.9999999999999999,1.0
873,915,0.2,0.25,0.75,0.0,min,0.0,0.7468677748182582,0.9999999999999999,1.0
873,915,0.2,0.25,0.75,0.05,linear,0.22,0.8874286346138021,0.9477197937508642,0.7094017094017094
873,915,0.2,0.25,0.75,0.05,geometric,0.0,0.8264708065425458,0.985412844036697,1.0
873,915,0.2,0.25,0.75,0.05,min,0.0,0.7468677748182582,0.9989908256880733,1.0
873,915,0.2,0.25,0.75,0.1,linear,0.21,0.8849467546838361,0.899376714313462,0.6260162601626016
873,915,0.2,0.25,0.75,0.1,geometric,0.0,0.8264708065425458,0.9709507923269389,1.0
873,915,0.2,0.25,0.75,0.1,min,0.0,0.7468677748182582,0.99825271059216,1.0
873,915,0.2,0.25,0.75,0.15,linear,0.2,0.878282014110982,0.855274228854292,0.6129032258064516
873,915,0.2,0.25,0.75,0.15,geometric,0.0,0.8264708065425458,0.9563177648040031,1.0
873,915,0.2,0.25,0.75,0.15,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.75,0.2,linear,0.13,0.8609772456157075,0.8126760852593121,0.6129032258064516
873,915,0.2,0.25,0.75,0.2,geometric,0.0,0.8264708065425458,0.9415137614678898,1.0
873,915,0.2,0.25,0.75,0.2,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.75,0.25,linear,0.02,0.8436433415034693,0.7724567957530541,0.6
873,915,0.2,0.25,0.75,0.25,geometric,0.0,0.8263204430611499,0.9271809841534611,0.9801980198019802
873,915,0.2,0.25,0.75,0.25,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.75,0.3,linear,0.0,0.8403772875030805,0.7385706451738363,0.5873015873015873
873,915,0.2,0.25,0.75,0.3,geometric,0.0,0.8263204430611498,0.9135821517931608,0.9801980198019802
873,915,0.2,0.25,0.75,0.3,min,0.0,0.7468677748182582,0.9979566305254377,1.0
873,915,0.2,0.25,0.9,0.0,linear,0.44,0.9170616002628904,1.0,1.0
